"age","scenario","subperiod","disease","base_mean","base_lci","base_uci","crisis_mean","crisis_lci","crisis_uci","excess_mean","excess_lci","excess_uci","module","male","female","total","base_risk","crisis_risk","excess_risk","base_surv","crisis_surv","excess_surv","base_adj","crisis_adj","excess_adj","base_dr_mean","base_dr_lci","base_dr_uci","crisis_dr_mean","crisis_dr_lci","crisis_dr_uci","excess_dr_mean","excess_dr_lci","excess_dr_uci"
"20 to 29yo","status quo","months 1 to 3","ischaemic heart disease",2.2999681898057,2.09997095590955,2.51996514709146,7.21238092374564,6.91269750586147,7.53204323615542,4.91495711748915,4.42545935578799,5.4044548791903,"NCDs",195265,188511,383776,5.99307929625615e-06,1.88130576169432e-05,1.28199783206871e-05,0.999994006920704,0.999981186942383,0.999987180021679,0.99998616948074,0.99894472628056,0.998975023879908,0.0239772409211114,0.0218922634497104,0.0262707161396525,0.0751892986129023,0.0720650895292637,0.0785217883021168,0.0512385829705428,0.046135553365753,0.0563416125753326
"20 to 29yo","status quo","months 1 to 3","bacterial gastroenteritis",0.053410554831695,0.0432215156408514,0.0656776011121285,1.37044181846304,0.162279132936735,3.40314381664362,1.31712683518539,0.105635554323926,3.35501410575171,"infections - endemic",195265,188511,383776,1.39173094559376e-07,3.57471425372579e-06,3.43554115916641e-06,0.999999860826905,0.999996425285746,0.999996564458841,0.99998616948074,0.99894472628056,0.998975023879908,0.000556806718721605,0.000450585663788605,0.000684691063105178,0.0142868991820405,0.0016917650792474,0.0354778816257228,0.0137310887997842,0.00110125398563616,0.0349761278716345
"20 to 29yo","status quo","months 4 to 6","hepatitis A",0,0,0,2.80373597949808e-05,0,0.000373272047098259,2.80379933414605e-05,0,0.000373280481743787,"infections - epidemic",195265,188511,383776,0,7.32197948803469e-11,7.32197948803469e-11,1,0.99999999992678,0.99999999992678,0.999988819098351,0.99777081120928,0.997793357347347,0,0,0,2.9229036017795e-07,0,3.89137286422535e-06,2.92296964919983e-07,0,3.89146079567101e-06
"20 to 29yo","status quo","months 4 to 6","typhoid fever",0,0,0,0.043218320959491,0,0.532998911261829,0.0432192975427108,0,0.533010955177033,"infections - epidemic",195265,188511,383776,0,1.12864999374635e-07,1.12864999374635e-07,1,0.999999887135001,0.999999887135001,0.999988819098351,0.99777081120928,0.997793357347347,0,0,0,0.000450552359134661,0,0.00555653046101241,0.000450562540045529,0,0.00555665601920828
"20 to 29yo","status quo","months 4 to 6","hepatitis E",0,0,0,0.332661281419137,0,4.72212945293305,0.332668798403094,0,4.72223615657824,"infections - epidemic",195265,188511,383776,0,8.68747662699075e-07,8.68747662699075e-07,1,0.999999131252337,0.999999131252337,0.999988819098351,0.99777081120928,0.997793357347347,0,0,0,0.0034680043511324,0,0.0492283484856444,0.00346808271592724,0,0.0492294608745109
"20 to 29yo","status quo","months 4 to 6","pneumococcal disease",0.687729019598917,0.556532143710716,0.845682887301685,8.00911809599569,0.514254315738763,26.5627730625088,7.32307995415317,-0.138945700386105,25.9008358773984,"infections - endemic",195265,188511,383776,1.7920263620326e-06,2.09158775451553e-05,1.91238511831227e-05,0.999998207973638,0.999979084122455,0.999980876148817,0.999988819098351,0.99777081120928,0.997793357347347,0.00716959672070769,0.00580186515154443,0.00881627077346952,0.0834953087631811,0.00536111746146857,0.276917746982573,0.0763433394964151,-0.00144851330895652,0.270017030949898
"20 to 29yo","status quo","months 4 to 6","COVID-19",0.30577933204358,0.247446337605312,0.376009069023446,3.56102870732426,0.228648692560385,11.8103886455396,3.25600117643519,-0.0617782909308795,11.5160769260256,"infections - endemic",195265,188511,383776,7.96774032170967e-07,9.29965565302572e-06,8.50288162085477e-06,0.999999203225968,0.999990700344347,0.999991497118379,0.999988819098351,0.99777081120928,0.997793357347347,0.00318775918101929,0.00257963587414244,0.00391990640412274,0.0371238365908534,0.00238366983165998,0.123123674136548,0.0339439149605821,-0.000644040631479058,0.120055465177844
"20 to 29yo","status quo","months 4 to 6","RSV",0,0,0,0,0,0,0,0,0,"infections - endemic",195265,188511,383776,0,0,0,1,1,1,0.999988819098351,0.99777081120928,0.997793357347347,0,0,0,0,0,0,0,0,0
"20 to 29yo","status quo","months 4 to 6","breast cancer",0.739991726132779,0.549993850504093,0.929989601761466,0.937904562536723,0.738350400294867,1.16739184911486,0.219514538616416,0.0598676014408408,0.419073210085886,"NCDs",195265,188511,383776,1.92820812140415e-06,2.44934545151338e-06,5.73251063120154e-07,0.999998071791879,0.999997550654549,0.999999426748937,0.999988819098351,0.99777081120928,0.997793357347347,0.00771443708472057,0.00573370323864367,0.00969517093079747,0.00977768464652217,0.00769732621109192,0.012170096847267,0.00228844598869738,0.000624121633281103,0.00436885143296772
"20 to 29yo","status quo","months 4 to 6","pertussis",0,0,0,0.000733496245298334,0,0.00888224955184126,0.000733512819753542,0,0.00888245025968168,"infections - epidemic",195265,188511,383776,0,1.91553145584925e-09,1.91553145584925e-09,1,0.999999998084468,0.999999998084468,0.999988819098351,0.99777081120928,0.997793357347347,0,0,0,7.64672149215008e-06,0,9.2597731729465e-05,7.6468942813684e-06,0,9.25998241150318e-05
"20 to 29yo","status quo","months 4 to 6","chronic kidney disease",1.32998512940081,1.01998859548032,1.61998188693933,1.98556391430647,1.63634413038322,2.41460536312646,0.668521549422723,0.279382140057257,1.13748442737598,"NCDs",195265,188511,383776,3.46556324522638e-06,5.18531643458684e-06,1.74581005586592e-06,0.999996534436755,0.999994814683565,0.999998254189944,0.999988819098351,0.99777081120928,0.997793357347347,0.0138651369225383,0.0106334132789392,0.0168883622665504,0.020699566432531,0.017058939170528,0.025172337068706,0.00696935823830565,0.00291256762197848,0.011858311032341
"20 to 29yo","status quo","months 4 to 6","diabetes type 1",1.59998211055736,0.659992620604911,2.81996846985735,17.4011229474898,10.755969344836,25.1837352749222,15.7451791789411,7.94243512448489,25.3439512766226,"NCDs",195265,188511,383776,4.16909864087384e-06,4.54431751855249e-05,4.11177353456183e-05,0.999995830901359,0.999954556824814,0.999958882264654,0.999988819098351,0.99777081120928,0.997793357347347,0.0166798639669634,0.0068804438863724,0.029398260241773,0.181407255569518,0.11213131966969,0.262541234551297,0.16414398955293,0.0828001366819597,0.264211491422334
"20 to 29yo","status quo","months 4 to 6","polio - vaccine-derived",0,0,0,130.157269340858,0,2054.71371894445,130.16021044089,0,2054.76014830345,"infections - epidemic",195265,188511,383776,0,0.000339906775566997,0.000339906775566997,1,0.999660093224433,0.999660093224433,0.999988819098351,0.99777081120928,0.997793357347347,0,0,0,1.3568936381174,0,21.4204553269085,1.356924299178,0,21.4209393544406
"20 to 29yo","status quo","months 4 to 6","cholera",0,0,0,617.419185487358,0,8947.60862860661,617.433137006129,0,8947.81081333405,"infections - epidemic",195265,188511,383776,0,0.00161239526286167,0.00161239526286167,1,0.998387604737138,0.998387604737138,0.999988819098351,0.99777081120928,0.997793357347347,0,0,0,6.43661448248003,0,93.2791021662086,6.43675992750325,0,93.2812099483692
"20 to 29yo","status quo","months 4 to 6","measles",0,0,0,41.4510176540599,0,503.526401135481,41.451954302393,0,503.537779074816,"infections - epidemic",195265,188511,383776,0,0.000108249672308847,0.000108249672308847,1,0.999891750327691,0.999891750327691,0.999988819098351,0.99777081120928,0.997793357347347,0,0,0,0.432128166433727,0,5.24927861336444,0.432137931022142,0,5.24939722874088
"20 to 29yo","status quo","months 4 to 6","neonatal",0,0,0,0,0,0,0,0,0,"MNH",195265,188511,383776,0,0,0,1,1,1,0.999988819098351,0.99777081120928,0.997793357347347,0,0,0,0,0,0,0,0,0
"20 to 29yo","status quo","months 4 to 6","colorectal cancer",0.189997875628687,0.0999988819098351,0.299996645729505,0.189576454129763,0.109754789233021,0.309308951474877,0,-0.0498896678673674,0.0798234685877878,"NCDs",195265,188511,383776,4.95080463603769e-07,4.95080463603769e-07,0,0.999999504919536,0.999999504919536,1,0.999988819098351,0.99777081120928,0.997793357347347,0.0019807338460769,0.00104249149793521,0.00312747449380564,0.00197634051365874,0.00114419713948664,0.00322455557491689,0,-0.000520101361067586,0.000832162177708138
"20 to 29yo","status quo","months 4 to 6","Hib disease",0,0,0,0,0,0,0,0,0,"infections - endemic",195265,188511,383776,0,0,0,1,1,1,0.999988819098351,0.99777081120928,0.997793357347347,0,0,0,0,0,0,0,0,0
"20 to 29yo","status quo","months 4 to 6","bacterial dysentery",0,0,0,0.0359114267971978,0,0.509680661177397,0.0359122382701109,0,0.50969217818153,"infections - epidemic",195265,188511,383776,0,9.37829853873093e-08,9.37829853873093e-08,1,0.999999906217015,0.999999906217015,0.999988819098351,0.99777081120928,0.997793357347347,0,0,0,0.000374377757028895,0,0.0053134369684105,0.000374386216659609,0,0.00531355703354184
"20 to 29yo","status quo","months 4 to 6","rotavirus",0.0268247016869988,0.0217073997298709,0.0329856535454874,0.651948938521133,0.0787919283321832,1.65755112768229,0.625197861869829,0.0507253171196882,1.63081742863455,"infections - endemic",195265,188511,383776,6.98975486083121e-08,1.70256999589251e-06,1.6326724472842e-06,0.999999930102451,0.999998297430004,0.999998367327553,0.999988819098351,0.99777081120928,0.997793357347347,0.000279648361154268,0.000226300326848413,0.000343876478599158,0.00679658824694641,0.000821408338008057,0.0172800227862523,0.00651770742911144,0.000528813030879913,0.0170013231304826
"20 to 29yo","status quo","months 4 to 6","lung cancer",0.729991837941796,0.559993738695076,0.909989825379499,0.967837686873002,0.778261232743238,1.15741414100276,0.25942627291031,0.0498896678673674,0.468962877953253,"NCDs",195265,188511,383776,1.90215125489869e-06,2.52751605102977e-06,6.77478529141999e-07,0.999998097848745,0.999997472483949,0.999999322521471,0.999988819098351,0.99777081120928,0.997793357347347,0.00761018793492705,0.00583795238843719,0.00948667263121043,0.0100897384118367,0.00811339789817797,0.0120660789254954,0.00270452707755145,0.000520101361067586,0.00488895279403531
"20 to 29yo","status quo","months 4 to 6","bacterial gastroenteritis",0.0536494033739976,0.0434147994597419,0.0659713070909747,1.30389787704227,0.157583856664367,3.31510225536458,1.25039572373966,0.101450634239376,3.2616348572691,"infections - endemic",195265,188511,383776,1.39795097216624e-07,3.40513999178503e-06,3.26534489456839e-06,0.999999860204903,0.999996594860008,0.999996734655105,0.999988819098351,0.99777081120928,0.997793357347347,0.000559296722308537,0.000452600653696827,0.000687752957198314,0.0135931764938928,0.00164281667601612,0.0345600455725048,0.0130354148582229,0.00105762606175982,0.0340026462609653
"20 to 29yo","status quo","months 4 to 6","meningococcal meningitis",0,0,0,5.83130392950712,0,74.5599711507212,5.83143569662441,0,74.5616559458515,"infections - epidemic",195265,188511,383776,0,1.52284980014383e-05,1.52284980014383e-05,1,0.999984771501999,0.999984771501999,0.999988819098351,0.99777081120928,0.997793357347347,0,0,0,0.0607915273879625,0,0.777290050912828,0.0607929010643163,0,0.7773076149552
"20 to 29yo","status quo","months 4 to 6","maternal",1.42558078500182,0.979246624885972,1.95026428653761,4.60950651372714,3.50162115770679,5.9277669891565,3.18715973056604,2.12694841237046,4.83538460256673,"MNH",195265,188511,383776,3.71465835398407e-06,1.20377640370811e-05,8.32310568309705e-06,0.999996285341646,0.999987962235963,0.999991676894317,0.999988819098351,0.99777081120928,0.997793357347347,0.0148617246473237,0.0102086769504667,0.020331566699669,0.0480542507922271,0.0365045110123412,0.0617971578273104,0.0332262407160954,0.0221735042842006,0.0504090369927113
"20 to 29yo","status quo","months 4 to 6","ischaemic stroke",0.159998211055736,0.119998658291802,0.209997652010654,0.219509578466042,0.17959874601767,0.279375827138598,0.0598676014408408,0.0199558671469469,0.119735202881682,"NCDs",195265,188511,383776,4.16909864087384e-07,5.73251063120153e-07,1.56341199032769e-07,0.999999583090136,0.999999426748937,0.999999843658801,0.999988819098351,0.99777081120928,0.997793357347347,0.00166798639669634,0.00125098979752225,0.00218923214566395,0.00228839427897327,0.00187232259188722,0.00291250180960235,0.000624121633281103,0.000208040544427034,0.00124824326656221
"20 to 29yo","status quo","months 4 to 6","ischaemic heart disease",2.30997417211719,2.09997652010654,2.51997182412784,7.03428421902542,6.73495297566264,7.35357087861239,4.7395184473999,4.26057763587317,5.23841512607357,"NCDs",195265,188511,383776,6.01913616276161e-06,1.83700908863504e-05,1.23770115900942e-05,0.999993980863837,0.999981629909114,0.99998762298841,0.999988819098351,0.99777081120928,0.997793357347347,0.0240815536023034,0.0218923214566394,0.0262707857479673,0.0733326348489163,0.0702120971957709,0.0766612083456047,0.0494096293014207,0.0444166562351718,0.0546106429120965
"20 to 29yo","status quo","months 4 to 6","other viral gastroenteritis",0.0536494033739976,0.0434147994597419,0.0659713070909747,1.30389787704227,0.157583856664367,3.31510225536458,1.25039572373966,0.101450634239376,3.2616348572691,"infections - endemic",195265,188511,383776,1.39795097216624e-07,3.40513999178503e-06,3.26534489456839e-06,0.999999860204903,0.999996594860008,0.999996734655105,0.999988819098351,0.99777081120928,0.997793357347347,0.000559296722308537,0.000452600653696827,0.000687752957198314,0.0135931764938928,0.00164281667601612,0.0345600455725048,0.0130354148582229,0.00105762606175982,0.0340026462609653
"20 to 29yo","status quo","months 4 to 6","traumatic injury",0,0,0,5781.5112949111,5052.19390056872,6604.02184098803,5781.64193688863,5052.30806251849,6604.17106883329,"injuries",195265,188511,383776,0,0.0150984641281231,0.0150984641281231,1,0.984901535871877,0.984901535871877,0.999988819098351,0.99777081120928,0.997793357347347,0,0,0,60.2724376018092,52.6692807626784,68.8471359871409,60.2737995485454,52.6704709046055,68.8486916921346
"20 to 29yo","status quo","months 4 to 6","Influenza, para-influenza",0.133905281534742,0.108360402517518,0.164659919657437,1.55942701692995,0.100128636377181,5.17194346016267,1.42585096021424,-0.0270536251896045,5.04306001536893,"infections - endemic",195265,188511,383776,3.48919105762906e-07,4.07245643475043e-06,3.72353732898753e-06,0.999999651080894,0.999995927543565,0.999996276462671,0.999988819098351,0.99777081120928,0.997793357347347,0.0013959667834532,0.00112966061399772,0.00171658485590218,0.0162570758367655,0.00104384419234983,0.0539176736984189,0.0148645412324346,-0.000282034895889319,0.0525740597213823
"20 to 29yo","status quo","months 4 to 6","hemorrhagic stroke",0.189997875628687,0.149998322864753,0.239997316583604,0.339242075811155,0.279375827138598,0.419063740707898,0.149669003602102,0.0598676014408408,0.249448339336837,"NCDs",195265,188511,383776,4.95080463603769e-07,8.85933461185692e-07,3.90852997581923e-07,0.999999504919536,0.999999114066539,0.999999609147002,0.999988819098351,0.99777081120928,0.997793357347347,0.0019807338460769,0.00156373724690282,0.00250197959504451,0.00353660934023142,0.00291250180960235,0.00436875271440352,0.00156030408320276,0.000624121633281103,0.00260050680533793
"20 to 29yo","status quo","months 4 to 6","diphtheria",0,0,0,0.0153373547547716,0,0.215637762757352,0.015337701325461,0,0.215642635418204,"infections - epidemic",195265,188511,383776,0,4.00536276369549e-08,4.00536276369549e-08,1,0.999999959946372,0.999999959946372,0.999988819098351,0.99777081120928,0.997793357347347,0,0,0,0.000159892407067934,0,0.00224803047809077,0.000159896020078302,0,0.00224808127573385
"20 to 29yo","status quo","months 4 to 6","polio - wildtype",0,0,0,106.684550366059,0,1896.70884655992,106.686961064563,0,1896.75170556025,"infections - epidemic",195265,188511,383776,0,0.000278607577597348,0.000278607577597348,1,0.999721392422403,0.999721392422403,0.999988819098351,0.99777081120928,0.997793357347347,0,0,0,1.11218980246137,0,19.7732495487307,1.11221493406931,0,19.773696355161
"30 to 39yo","ceasefire","months 1 to 3","RSV",0.304376906999257,0.246052207563419,0.375499756651699,2.67563352624717,0.160512868286783,9.25744192697658,2.37159977520208,-0.139275401617922,8.9599841193338,"infections - endemic",151718,150342,302060,1.00770655993044e-06,8.86442752066354e-06,7.8567209607331e-06,0.99999899229344,0.999991135572479,0.999992143279039,0.999964070531838,0.999269697230855,0.999325232836601,0.00403156504497351,0.00325903659719385,0.00497360889903761,0.0354395827985848,0.00212604193738985,0.122617644178775,0.0314125629589733,-0.00184474520857402,0.118677724716849
"30 to 39yo","ceasefire","months 1 to 3","polio - vaccine-derived",0,0,0,43.730119292625,0,246.279948923846,43.7325496461832,0,246.293636225867,"infections - epidemic",151718,150342,302060,0,0.000144878762034033,0.000144878762034033,1,0.999855121237966,0.999855121237966,0.999964070531838,0.999269697230855,0.999325232836601,0,0,0,0.579218778752814,0,3.26205310103128,0.579250969527563,0,3.26223439352463
